date,open,high,low,close,volume
2023-10-13,5250,5250,5060,5150,36192
2023-10-16,5120,5210,5010,5040,46087
2023-10-17,5150,5150,5010,5040,50542
2023-10-18,5050,5130,4900,4975,106141
2023-10-19,4900,5010,4860,4900,36897
2023-10-20,4950,4960,4700,4860,124802
2023-10-23,4810,4945,4750,4790,41847
2023-10-24,4775,4890,4680,4860,66376
2023-10-25,4875,5150,4800,5100,77529
2023-10-26,5030,5030,4875,4875,42236
2023-10-27,4865,4995,4825,4975,51484
2023-10-30,4860,5050,4860,4985,37978
2023-10-31,4985,5060,4660,4900,42454
2023-11-01,4900,4960,4745,4865,21982
2023-11-02,4970,5090,4875,5070,42417
2023-11-03,5090,5140,4990,5090,17259
2023-11-06,5140,5150,5060,5130,53777
2023-11-07,5160,5290,5030,5270,75494
2023-11-08,5210,5360,5210,5270,82765
2023-11-09,5300,5350,5190,5230,30467
2023-11-10,5210,5320,5140,5240,25719
2023-11-13,5230,5250,5090,5090,26632
2023-11-14,5100,5270,5100,5200,30608
2023-11-15,5200,5390,5200,5290,93588
2023-11-16,5310,5330,5160,5330,91305
2023-11-17,5350,5380,5230,5300,30180
2023-11-20,5300,5300,5150,5270,31308
2023-11-21,5270,5310,5110,5150,48991
2023-11-22,5140,5290,5060,5210,48166
2023-11-23,5230,5230,5070,5090,42323
2023-11-24,5090,5150,5050,5090,45814
2023-11-27,5080,5130,4995,5000,49948
2023-11-28,4995,5240,4975,5150,79651
2023-11-29,5150,5270,5140,5150,66885
2023-11-30,5110,5240,5090,5150,63123
2023-12-01,5120,5190,5010,5010,81087
2023-12-04,5000,5140,4940,4975,85675
2023-12-05,5000,5360,4980,5340,245073
2023-12-06,5360,5480,5220,5430,106980
2023-12-07,5460,5750,5450,5700,535657
2023-12-08,5630,5630,5040,5290,799396
2023-12-11,5240,5290,5140,5150,144196
2023-12-12,5120,5570,5120,5500,232571
2023-12-13,5580,5590,5390,5500,142777
2023-12-14,5500,5600,5360,5580,137734
2023-12-15,5550,5580,5390,5440,172620
2023-12-18,5440,5460,5260,5270,145670
2023-12-19,5310,5360,5190,5270,71417
2023-12-20,5300,5340,5190,5230,98311
2023-12-21,5250,5300,5200,5250,61892
2023-12-22,5270,5330,5150,5220,122501
2023-12-26,5270,5270,5080,5120,97582
2023-12-27,5160,5270,5120,5250,70704
2023-12-28,5250,5270,5200,5250,39713
2024-01-02,4935,5190,4850,5050,942706
2024-01-03,5050,5050,4895,4905,212980
2024-01-04,4950,4950,4830,4915,161076
2024-01-05,4930,4945,4855,4860,121466
2024-01-08,4925,4925,4840,4895,85762
2024-01-09,4920,5030,4920,5020,155456
2024-01-10,5010,5040,4980,5030,75428
2024-01-11,5050,5100,4980,5000,90756
2024-01-12,4965,5060,4965,5000,66320
2024-01-15,5000,5040,4950,4995,60449
2024-01-16,4995,5030,4920,4950,72230
2024-01-17,4945,4960,4815,4820,107190
2024-01-18,4810,4965,4805,4910,55856
2024-01-19,4970,5100,4920,5000,168858
2024-01-22,5000,5150,5000,5100,172398
2024-01-23,5150,5160,5000,5110,96715
2024-01-24,5110,5150,5060,5110,48402
2024-01-25,5140,5410,5100,5360,350871
2024-01-26,5410,5410,5220,5250,150524
2024-01-29,5290,5290,5160,5190,104193
2024-01-30,5190,5260,5110,5220,95705
2024-01-31,5220,5270,5170,5200,143383
2024-02-01,5200,5230,5030,5140,118151
2024-02-02,5140,5220,5030,5080,110635
2024-02-05,5090,5090,5010,5070,69621
2024-02-06,5090,5110,4985,5030,88019
2024-02-07,5050,5050,4985,5030,42889
2024-02-08,5060,5100,4995,5020,61826
2024-02-13,5020,5080,5000,5070,63143
2024-02-14,5040,5170,5000,5140,70765
2024-02-15,5190,5190,5070,5100,58055
2024-02-16,5100,5140,5070,5090,50505
2024-02-19,5110,5130,5040,5090,46350
2024-02-20,5090,5210,5070,5120,64877
2024-02-21,5110,5130,5030,5100,54389
2024-02-22,5100,5220,5050,5200,102996
2024-02-23,5200,5240,5150,5210,90976
2024-02-26,5210,5240,5120,5140,51059
2024-02-27,5130,5140,4990,5000,142478
2024-02-28,5000,5050,5000,5030,41716
2024-02-29,5000,5020,4930,4970,95752
2024-03-04,4970,5030,4940,5030,42387
2024-03-05,4980,5030,4980,5000,36175
2024-03-06,5000,5050,4945,4965,52093
2024-03-07,5020,5040,4945,5010,62125
2024-03-08,5010,5040,4990,5010,30878
2024-03-11,5010,5120,4945,5000,78838
2024-03-12,4985,5050,4970,4990,60943
2024-03-13,4995,4995,4745,4870,282638
2024-03-14,4855,4870,4805,4860,70573
2024-03-15,4880,4880,4805,4810,68672
2024-03-18,4810,4850,4790,4845,62146
2024-03-19,4845,4850,4800,4850,42068
2024-03-20,4835,4875,4805,4850,47881
2024-03-21,4900,5020,4885,4985,144719
2024-03-22,5020,5020,4925,4965,81319
2024-03-25,4915,4965,4910,4930,53085
2024-03-26,4975,4975,4900,4930,67308
2024-03-27,4905,4930,4865,4900,71099
2024-03-28,4900,4925,4875,4905,34903
2024-03-29,4925,5010,4885,5000,111471
2024-04-01,4990,5080,4950,5040,106102
2024-04-02,5010,5980,4975,5480,6905700
2024-04-03,5460,5720,5380,5570,2238109
2024-04-04,6030,6380,5650,5870,3685730
2024-04-05,5710,6080,5600,5880,1140308
2024-04-08,6020,6180,5800,5880,870955
2024-04-09,5900,6150,5780,5890,550038
2024-04-11,5790,5800,5660,5750,1716919
2024-04-12,5910,6070,5750,5800,1150256
2024-04-15,5730,5800,5530,5740,364737
2024-04-16,5640,5750,5450,5500,368634
2024-04-17,5590,5810,5560,5700,345562
2024-04-18,5690,5790,5620,5780,218476
2024-04-19,5770,5780,5360,5430,362689
2024-04-22,5390,5450,5330,5440,178057
2024-04-23,5440,5510,5370,5420,205292
2024-04-24,5460,5650,5440,5560,280739
2024-04-25,5560,5670,5490,5590,224536
2024-04-26,5650,5790,5590,5640,254299
2024-04-29,5660,5770,5610,5730,336407
2024-04-30,5740,5820,5640,5700,221901
2024-05-02,5710,5930,5710,5780,373847
2024-05-03,5860,5890,5700,5710,197800
2024-05-07,5800,5850,5720,5790,259075
2024-05-08,5760,5830,5680,5820,207569
2024-05-09,5830,6100,5750,5950,475512
2024-05-10,5960,6210,5790,6120,1272590
2024-05-13,6120,6600,5970,6080,2976601
2024-05-14,6080,6300,5940,6200,734213
2024-05-16,6300,6400,6170,6250,676334
2024-05-17,6250,6490,6130,6200,422022
2024-05-20,6240,6600,6150,6240,639165
2024-05-21,6240,6440,6200,6320,323037
2024-05-22,6380,6500,6290,6440,358191
2024-05-23,6440,6440,6280,6290,254853
2024-05-24,6280,6370,6150,6190,307131
2024-05-27,6280,6280,6000,6150,308596
2024-05-28,6110,6190,6030,6090,202714
2024-05-29,6090,6110,5950,6070,200728
2024-05-30,6100,6120,5970,6070,92521
2024-05-31,6030,6250,5980,6000,156192
2024-06-03,6010,6200,5860,6200,174785
2024-06-04,6440,7240,6310,6940,7214407
2024-06-05,6850,6910,6260,6500,1318076
2024-06-07,6530,6990,6450,6980,1090261
2024-06-10,6780,7250,6730,7020,1291356
2024-06-11,7030,7120,6710,6800,457740
2024-06-12,6860,6950,6650,6850,456522
2024-06-13,6820,6960,6730,6730,347175
2024-06-14,6770,6770,6470,6640,468797
2024-06-17,6620,6700,6500,6560,156662
2024-06-18,6560,6640,6500,6610,146410
2024-06-19,6610,7050,6610,6760,634564
2024-06-20,6730,6850,6660,6710,193311
2024-06-21,6710,6720,6520,6600,189294
2024-06-24,6620,6770,6580,6640,181579
2024-06-25,6570,6640,6370,6430,261952
2024-06-26,6430,6530,6320,6520,136222
2024-06-27,6520,6520,6220,6240,205638
2024-06-28,6210,6430,6180,6350,118355
2024-07-01,6300,6400,6110,6170,230348
2024-07-02,6220,6220,5870,5930,463026
2024-07-03,5980,6020,5810,5900,249568
2024-07-04,5900,5980,5840,5860,149002
2024-07-05,5840,5890,5660,5670,249767
2024-07-08,5750,5830,5650,5780,144688
2024-07-09,5800,5970,5800,5900,91776
2024-07-10,5900,5900,5740,5860,197894
2024-07-11,5870,5950,5810,5880,122733
2024-07-12,5850,5940,5770,5940,124334
2024-07-15,5950,6120,5840,5990,214482
2024-07-16,5990,6010,5710,5870,261098
2024-07-17,5850,5880,5740,5850,117552
2024-07-18,5800,5800,5620,5650,241580
2024-07-19,5610,5700,5550,5660,104627
2024-07-22,5600,5640,5390,5410,215984
2024-07-23,5390,5570,5390,5500,160105
2024-07-24,5460,5510,5370,5480,138447
2024-07-25,5380,5450,5240,5390,118696
2024-07-26,5370,5500,5360,5500,64126
2024-07-29,5450,5520,5390,5470,136662
2024-07-30,5460,5490,5380,5450,63619
2024-07-31,5450,5450,5260,5420,76660
2024-08-01,5430,5570,5420,5450,110946
2024-08-02,5320,5400,5180,5180,142703
2024-08-05,5100,5140,4475,4595,306087
2024-08-06,4730,5200,4700,5050,472219
2024-08-07,5010,5190,4965,5130,196643
2024-08-08,5100,5100,4915,4950,97761
2024-08-09,5080,5300,5010,5090,82985
2024-08-12,5090,5200,5090,5150,55778
2024-08-13,5190,5190,5030,5150,74666
2024-08-14,5230,5750,5150,5650,650471
2024-08-16,5640,5680,5460,5540,243255
2024-08-19,5600,5700,5500,5560,90304
2024-08-20,5570,5760,5570,5750,279410
2024-08-21,5720,5820,5630,5700,170929
2024-08-22,5750,5750,5500,5650,99165
2024-08-23,5590,5670,5480,5640,126527
2024-08-26,5700,5700,5340,5500,148279
2024-08-27,5420,5500,5320,5400,59337
2024-08-28,5360,5450,5270,5440,119359
2024-08-29,5380,5480,5270,5410,63114
2024-08-30,5410,5510,5410,5430,48416
2024-09-02,5430,5490,5360,5450,72930
2024-09-03,5490,5560,5370,5430,96626
2024-09-04,5300,5340,5100,5230,221729
2024-09-05,5230,5300,5100,5200,96662
2024-09-06,5160,5210,5000,5010,84917
2024-09-09,4975,5160,4900,5130,71088
2024-09-10,5140,5250,4995,5040,105398
2024-09-11,5010,5090,4980,5040,48501
2024-09-12,5070,5210,5070,5190,47936
2024-09-13,5150,5230,5100,5190,42035
2024-09-19,5170,5240,5020,5060,87515
2024-09-20,5090,5160,5050,5140,80106
2024-09-23,5140,5180,5090,5180,64912
2024-09-24,5150,5240,5120,5200,77166
2024-09-25,5240,5410,5200,5300,146502
2024-09-26,5310,5430,5300,5390,59305
2024-09-27,5390,5450,5310,5390,44052
2024-09-30,5270,5350,5220,5220,96287
2024-10-02,5150,5230,5050,5150,50641
2024-10-04,5210,5210,5080,5080,26600
2024-10-07,5160,5200,5050,5160,50786
2024-10-08,5120,5210,5050,5130,60184
2024-10-10,5130,5130,4980,4980,81646
2024-10-11,5020,5060,4950,4985,57315
2024-10-14,5030,5060,4950,4960,61865
2024-10-15,4960,5020,4930,4945,69294
2024-10-16,4920,5020,4910,4965,43685
2024-10-17,4980,5010,4940,4955,28355
2024-10-18,4945,4970,4895,4905,74481
2024-10-21,4900,4990,4875,4915,76161
2024-10-22,4875,4930,4685,4790,125626
2024-10-23,4790,4855,4685,4840,219411
2024-10-24,4750,4840,4730,4765,61073
2024-10-25,4790,4815,4735,4785,40611
2024-10-28,4750,4890,4750,4840,36936
2024-10-29,4835,4865,4765,4855,59051
2024-10-30,4850,4885,4820,4830,35844
2024-10-31,4875,4900,4760,4860,77600
2024-11-01,4855,4890,4785,4795,35848
2024-11-04,4775,4880,4775,4860,40993
2024-11-05,4815,4885,4815,4885,21100
2024-11-06,4885,4905,4780,4825,74791
2024-11-07,4810,5320,4810,5190,404246
2024-11-08,5180,5250,5100,5120,87506
2024-11-11,5120,5120,4985,5030,74043
2024-11-12,5080,5080,4790,4795,198880
2024-11-13,4795,4840,4535,4565,217998
2024-11-14,4570,4705,4530,4580,155775
2024-11-15,4500,4575,4410,4460,178899
2024-11-18,4435,4585,4430,4490,183673
2024-11-19,4500,4550,4385,4495,170484
2024-11-20,4500,5130,4445,5120,679973
2024-11-21,5020,5040,4865,4935,143607
2024-11-22,4930,4995,4915,4925,87199
2024-11-25,4925,5010,4910,4940,53266
2024-11-26,4950,5100,4900,5010,309566
2024-11-27,4960,5010,4815,4835,211570
2024-11-28,4885,4885,4710,4715,111542
2024-11-29,4700,4755,4570,4690,120570
2024-12-02,4700,4700,4580,4645,75231
2024-12-03,4595,4665,4545,4600,132345
2024-12-04,4555,4610,4445,4530,115091
2024-12-05,4575,4595,4425,4465,146636
2024-12-06,4445,4465,4130,4280,192836
2024-12-09,4190,4235,4000,4000,242891
2024-12-10,3990,4345,3990,4235,84991
2024-12-11,4240,4530,4235,4410,85996
2024-12-12,4415,4495,4330,4450,53113
2024-12-13,4445,4490,4360,4465,52822
2024-12-16,4500,4585,4470,4530,69844
2024-12-17,4585,4585,4465,4530,47687
2024-12-18,4525,4530,4420,4460,39507
2024-12-19,4480,4495,4370,4485,80424
2024-12-20,4485,4495,4325,4370,71527
2024-12-23,4410,4615,4405,4565,126069
2024-12-24,4555,4740,4520,4615,149796
2024-12-26,4625,4625,4465,4525,105662
2024-12-27,4510,4510,4330,4425,99319
2024-12-30,4415,4425,4350,4420,57165
2025-01-02,4400,4485,4365,4475,39401
2025-01-03,4475,4590,4430,4560,107865
2025-01-06,4600,4625,4470,4615,79366
2025-01-07,4610,4630,4555,4585,49001
2025-01-08,4560,4675,4515,4650,65248
2025-01-09,4600,4705,4595,4670,68531
2025-01-10,4665,4710,4620,4625,52042
2025-01-13,4620,4660,4570,4595,59295
2025-01-14,4635,4670,4600,4655,34166
2025-01-15,4660,4720,4590,4630,47911
2025-01-16,4630,4670,4580,4660,27213
2025-01-17,4665,4755,4625,4725,93182
2025-01-20,4715,4800,4695,4700,82054
2025-01-21,4760,4760,4650,4735,106593
2025-01-22,4735,4860,4725,4820,135914
2025-01-23,4825,4825,4700,4730,91753
2025-01-24,4765,4770,4650,4700,53946
2025-01-31,4695,4740,4575,4600,71086
2025-02-03,4585,4585,4385,4420,152005
2025-02-04,4430,4535,4430,4530,61542
2025-02-05,4535,4610,4530,4590,48894
2025-02-06,4625,4720,4570,4720,62006
2025-02-07,4720,4825,4660,4730,111594
2025-02-10,4740,4790,4655,4785,106590
2025-02-11,4820,4905,4750,4810,129299
2025-02-12,4810,4860,4750,4810,73638
2025-02-13,4890,4890,4780,4780,95507
2025-02-14,4885,5140,4855,4865,834191
2025-02-17,4870,5080,4865,5020,184819
2025-02-18,5020,5020,4930,4985,78069
2025-02-19,4965,5160,4950,5100,208847
2025-02-20,5120,5170,5050,5130,160105
2025-02-21,5120,5120,5010,5060,100086
2025-02-24,5050,5060,4965,4995,98149
2025-02-25,4920,5020,4900,4925,102236
2025-02-26,4940,4940,4875,4915,112882
2025-02-27,4925,4960,4850,4900,82305
2025-02-28,4825,4850,4705,4750,143826
2025-03-04,4740,4740,4580,4600,100868
2025-03-05,4610,4755,4605,4715,86496
2025-03-06,4790,4790,4625,4695,95591
2025-03-07,4625,4700,4620,4650,66024
2025-03-10,4695,4695,4585,4590,76152
2025-03-11,4500,4535,4420,4530,99722
2025-03-12,4600,4940,4550,4840,228272
2025-03-13,4875,4895,4765,4805,99968
2025-03-14,4780,4955,4760,4920,118496
2025-03-17,4925,5090,4900,4985,159412
2025-03-18,4990,5050,4900,4960,127123
2025-03-19,4920,4990,4915,4935,58253
2025-03-20,4935,4970,4875,4885,99558
2025-03-21,4860,4960,4850,4880,70196
2025-03-24,4880,4930,4840,4900,57806
2025-03-25,4930,4985,4800,4810,104896
2025-03-26,4810,5310,4810,4880,1758897
2025-03-27,4855,4930,4795,4840,222350
2025-03-28,4810,4835,4695,4695,147042
2025-03-31,4655,4655,4490,4500,177246
2025-04-01,4500,4700,4500,4580,114526
2025-04-02,4610,4620,4515,4525,63876
2025-04-03,4450,4515,4385,4495,62403
2025-04-04,4490,4530,4370,4485,154546
2025-04-07,4445,4445,4135,4190,142607
2025-04-08,4290,4390,4190,4215,77995
2025-04-09,4100,4290,4035,4095,139258
2025-04-10,4255,4355,4250,4355,56188
2025-04-11,4340,4450,4280,4450,33733
2025-04-14,4550,4605,4485,4540,83371
2025-04-15,4560,4710,4500,4680,159645
2025-04-16,4710,4735,4615,4620,104568
2025-04-17,4605,4685,4600,4665,33888
2025-04-18,4660,4680,4570,4675,99642
2025-04-21,4675,4735,4640,4685,76244
2025-04-22,4670,4710,4640,4690,28932
2025-04-23,4755,4775,4710,4740,100016
2025-04-24,4775,4780,4655,4700,81725
2025-04-25,4725,4750,4660,4720,59488
2025-04-28,4725,4770,4665,4685,57732
2025-04-29,4710,4720,4650,4710,36552
2025-04-30,4690,4730,4600,4625,47115
2025-05-02,4620,4650,4590,4640,22640
2025-05-07,4640,4675,4625,4660,25659
2025-05-08,4660,4750,4650,4750,48930
2025-05-09,4755,4790,4700,4775,50582
2025-05-12,4780,4985,4775,4925,192931
2025-05-13,4970,5020,4915,4925,118633
2025-05-14,4935,4995,4900,4985,75527
2025-05-15,4985,4995,4875,4890,94111
2025-05-16,4845,4845,4740,4755,120114
2025-05-19,4750,4810,4695,4780,80384
2025-05-20,4780,4880,4780,4860,131678
2025-05-21,4860,5010,4845,4965,112459
2025-05-22,4915,4950,4865,4925,60940
2025-05-23,4920,4950,4880,4920,37203
2025-05-26,4920,4975,4900,4940,52082
2025-05-27,4940,4965,4895,4920,51806
2025-05-28,4920,5020,4875,4895,144815
2025-05-29,4900,4930,4885,4915,128818
2025-05-30,4930,4930,4845,4865,94824
2025-06-02,4865,4900,4825,4860,76861
2025-06-04,4920,4930,4850,4900,80442
2025-06-05,4905,4920,4850,4905,157642
2025-06-09,4905,5090,4905,5090,342345
2025-06-10,5190,5450,5170,5350,732345
2025-06-11,5360,5550,5300,5500,571353
2025-06-12,5500,5530,5390,5450,311939
2025-06-13,5460,5460,5190,5270,227580
2025-06-16,5350,5420,5250,5400,198737
2025-06-17,5460,5510,5300,5330,193726
2025-06-18,5310,5350,5260,5340,110018
2025-06-19,5350,5370,5240,5290,134140
2025-06-20,5290,5300,5200,5300,184926
2025-06-23,5260,5260,5110,5120,152519
2025-06-24,5140,5240,5140,5190,151145
2025-06-25,5250,5270,5140,5200,90115
2025-06-26,5200,5220,5060,5150,102558
2025-06-27,5160,5160,5000,5030,158378
2025-06-30,5030,5080,4985,5050,70129
2025-07-01,5050,5140,5030,5080,154342
2025-07-02,5100,5100,4995,5080,90216
2025-07-03,5080,5220,5070,5200,92678
2025-07-04,5200,5340,5130,5300,173240
2025-07-07,5300,5330,5210,5300,124851
2025-07-08,5300,5500,5270,5370,250371
2025-07-09,5380,5380,5280,5360,102954
2025-07-10,5380,5640,5350,5480,366687
2025-07-11,5480,5590,5450,5540,213979
2025-07-14,5570,6080,5550,5830,1621111
2025-07-15,5810,6080,5740,5990,553213
2025-07-16,6100,6390,5990,6300,1995892
2025-07-17,6320,6430,6210,6270,568104
2025-07-18,6270,6360,6100,6200,394815
2025-07-21,6260,6450,6180,6260,419425
2025-07-22,6310,6310,6050,6290,629998
2025-07-23,6330,6330,5500,5600,1818249
2025-07-24,5600,5670,5460,5570,484906
2025-07-25,5570,5580,5490,5510,184080
2025-07-28,5490,5550,5370,5400,294822
2025-07-29,5450,5520,5340,5500,156211
2025-07-30,5480,5590,5450,5550,186879
2025-07-31,5550,5640,5480,5550,278741
2025-08-01,5540,5540,5240,5350,368336
2025-08-04,5350,5390,5290,5390,120526
2025-08-05,5780,5780,5450,5550,1026720
2025-08-06,5530,5530,5410,5510,256873
2025-08-07,5550,5560,5400,5420,240336
2025-08-08,5440,5530,5400,5480,261083
2025-08-11,5520,5700,5470,5600,521500
2025-08-12,5600,5650,5480,5480,230090
2025-08-13,5520,5660,5480,5520,319884
2025-08-14,5540,5550,5450,5490,191193
2025-08-18,5480,5480,5370,5390,213780
2025-08-19,5350,5450,5250,5300,262922
2025-08-20,5250,5260,5050,5140,235874
2025-08-21,5130,5210,5100,5100,111825
2025-08-22,5150,5180,5070,5100,123217
2025-08-25,5140,5220,5100,5110,249355
2025-08-26,5140,5170,5050,5100,145985
2025-08-27,5140,5140,5010,5040,190695
2025-08-28,5040,5100,5000,5090,159280
2025-08-29,5100,5130,5020,5100,214007
2025-09-01,5090,5100,4915,4920,216262
2025-09-02,5000,5000,4935,4950,43211
2025-09-03,4925,4980,4925,4950,100858
2025-09-04,4995,5100,4950,5070,82526
2025-09-05,5090,5160,5050,5110,129979
2025-09-08,5110,5180,5060,5180,66342
2025-09-09,5180,5230,5150,5200,77684
2025-09-10,5200,5250,5180,5230,71704
2025-09-11,5250,5280,5180,5190,137038
2025-09-12,5200,5350,5200,5300,296329
